"id","path_id","level_id","component_added","stress","median","verification","diff","context_name","context_type","bst_component_type","example","classification","list_component_type","composite_component_type"
"19ddb0d2ebb6c64ffefd7bff8bbbf77d",4,87,"m.tree_get_left.3.fold.pred_inst.37",20,18222620,"gradual",-6501888,"tree_get_left","fold",NA,"composite","min",NA,"pred_inst"
"19ddb0d2ebb6c64ffefd7bff8bbbf77d",4,87,"m.tree_get_left.3.fold.pred_inst.37",22,22083193,"gradual",-8113847,"tree_get_left","fold",NA,"composite","min",NA,"pred_inst"
"19ddb0d2ebb6c64ffefd7bff8bbbf77d",4,87,"m.tree_get_left.3.fold.pred_inst.37",24,24459388,"gradual",-7360621,"tree_get_left","fold",NA,"composite","min",NA,"pred_inst"
"19ddb0d2ebb6c64ffefd7bff8bbbf77d",4,87,"m.tree_get_left.3.fold.pred_inst.37",26,40069869,"gradual",-15401271,"tree_get_left","fold",NA,"composite","min",NA,"pred_inst"
"19ddb0d2ebb6c64ffefd7bff8bbbf77d",4,87,"m.tree_get_left.3.fold.pred_inst.37",28,41462179,"gradual",-14298824,"tree_get_left","fold",NA,"composite","min",NA,"pred_inst"
"19ddb0d2ebb6c64ffefd7bff8bbbf77d",4,87,"m.tree_get_left.3.fold.pred_inst.37",30,40259451,"gradual",-11763928,"tree_get_left","fold",NA,"composite","min",NA,"pred_inst"
"19ddb0d2ebb6c64ffefd7bff8bbbf77d",4,87,"m.tree_get_left.3.fold.pred_inst.37",32,60259988,"gradual",-25991937,"tree_get_left","fold",NA,"composite","min",NA,"pred_inst"
"fc73b8fabe777bffd0d9fba775e9ffb",1,88,"p.context.6.pred.default.81",26,70672983,"gradual",-2067632,"context","pred",NA,"composite","min",NA,"default"
"27dffaffcb7f7b0c6eafeab6e0fe5fbb",3,88,"p.subtreeHelper.6.pred.acc.106",32,279242782,"gradual",-4832931,"subtreeHelper","pred",NA,"composite","min",NA,"acc"
"1b9ff3f1be7c965ebffd55d5ff2b7f75",7,88,"p.context.6.pred.acc.77",24,120668672,"gradual",-2476772,"context","pred",NA,"composite","min",NA,"acc"
"1b9ff3f1be7c965ebffd55d5ff2b7f75",7,88,"p.context.6.pred.acc.77",32,330553829,"gradual",-5070496,"context","pred",NA,"composite","min",NA,"acc"
"377f385fbdf5f6f5efb0e85afdff6aef",0,89,"p.subtreeHelper.6.pred.default.92",30,174965772,"gradual",-2845592,"subtreeHelper","pred",NA,"composite","min",NA,"default"
"fc73b8fabef77bffd0d9fba775e9ffb",1,89,"m.tree_get_parent.3.fold.pred_inst.42",30,102556702,"gradual",-1932519,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"27dffaffcb7f7b0c6eafeabee0fe5fbb",3,89,"p.context.6.pred.acc.90",26,148096412,"gradual",-4284754,"context","pred",NA,"composite","min",NA,"acc"
"27dffaffcb7f7b0c6eafeabee0fe5fbb",3,89,"p.context.6.pred.acc.90",32,275380208,"gradual",-3862574,"context","pred",NA,"composite","min",NA,"acc"
"37efbf985df07ef9bdef4ef3f3a3f3fb",5,89,"m.tree_add_left.3.fold.pred_inst.20",28,33633755,"gradual",-1735170,"tree_add_left","fold",NA,"composite","min",NA,"pred_inst"
"37efbf985df07ef9bdef4ef3f3a3f3fb",5,89,"m.tree_add_left.3.fold.pred_inst.20",30,39669197,"gradual",-2128527,"tree_add_left","fold",NA,"composite","min",NA,"pred_inst"
"37efbf985df07ef9bdef4ef3f3a3f3fb",5,89,"m.tree_add_left.3.fold.pred_inst.20",32,56239183,"gradual",-3117122,"tree_add_left","fold",NA,"composite","min",NA,"pred_inst"
"1b9ff3f1be7c965ebffd5dd5ff2b7f75",7,89,"p.context.6.pred.acc.82",26,165317224,"gradual",-2307580,"context","pred",NA,"composite","min",NA,"acc"
"1b9ff3f1be7c965ebffd5dd5ff2b7f75",7,89,"p.context.6.pred.acc.82",28,180491680,"gradual",-4186270,"context","pred",NA,"composite","min",NA,"acc"
"1b9ff3f1be7c965ebffd5dd5ff2b7f75",7,89,"p.context.6.pred.acc.82",30,272496126,"gradual",-2722256,"context","pred",NA,"composite","min",NA,"acc"
"377f385fbdf5f6f5efb0e95afdff6aef",0,90,"p.context.6.pred.acc.85",24,86828881,"gradual",-2485279,"context","pred",NA,"composite","min",NA,"acc"
"377f385fbdf5f6f5efb0e95afdff6aef",0,90,"p.context.6.pred.acc.85",28,144374319,"gradual",-1753621,"context","pred",NA,"composite","min",NA,"acc"
"31fbbdbeecd59de66f9f3fef796dffe7",2,91,"p.subtreeHelper.6.pred.acc.117",0,878496,"gradual",-2368234,"subtreeHelper","pred",NA,"composite","min",NA,"acc"
"31fbbdbeecd59de66f9f3fef796dffe7",2,91,"p.subtreeHelper.6.pred.acc.117",2,1123986,"gradual",-1920991,"subtreeHelper","pred",NA,"composite","min",NA,"acc"
"31fbbdbeecd59de66f9f3fef796dffe7",2,91,"p.subtreeHelper.6.pred.acc.117",20,9699740,"gradual",-2570257,"subtreeHelper","pred",NA,"composite","min",NA,"acc"
"27dffaffcf7f7b0c6eafebbee0fe5fbb",3,91,"p.context.6.pred.acc.85",28,184860982,"gradual",-2711107,"context","pred",NA,"composite","min",NA,"acc"
"1b9ff3f1be7c965ebfff5dd7ff2b7f75",7,91,"p.subtreeHelper.6.pred.default.92",30,274266761,"gradual",-2210768,"subtreeHelper","pred",NA,"composite","min",NA,"default"
"377f385fbdf5f6fdefb0e9dafdff6aef",0,92,"p.context.6.pred.default.86",32,216862918,"gradual",-3924417,"context","pred",NA,"composite","min",NA,"default"
"27dffaffcf7ffb0c6eafebbee0fe5fbb",3,92,"m.tree_get_parent.3.fold.pred_inst.46",8,5883505,"gradual",-1835684,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"27dffaffcf7ffb0c6eafebbee0fe5fbb",3,92,"m.tree_get_parent.3.fold.pred_inst.46",10,8676584,"gradual",-3343744,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"27dffaffcf7ffb0c6eafebbee0fe5fbb",3,92,"m.tree_get_parent.3.fold.pred_inst.46",12,13298809,"gradual",-4925070,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"27dffaffcf7ffb0c6eafebbee0fe5fbb",3,92,"m.tree_get_parent.3.fold.pred_inst.46",14,19608821,"gradual",-7825252,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"27dffaffcf7ffb0c6eafebbee0fe5fbb",3,92,"m.tree_get_parent.3.fold.pred_inst.46",16,27247698,"gradual",-11582174,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"27dffaffcf7ffb0c6eafebbee0fe5fbb",3,92,"m.tree_get_parent.3.fold.pred_inst.46",18,37984542,"gradual",-16279020,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"27dffaffcf7ffb0c6eafebbee0fe5fbb",3,92,"m.tree_get_parent.3.fold.pred_inst.46",20,49608769,"gradual",-22737990,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"27dffaffcf7ffb0c6eafebbee0fe5fbb",3,92,"m.tree_get_parent.3.fold.pred_inst.46",22,64379574,"gradual",-28595125,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"27dffaffcf7ffb0c6eafebbee0fe5fbb",3,92,"m.tree_get_parent.3.fold.pred_inst.46",24,83211661,"gradual",-35288917,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"27dffaffcf7ffb0c6eafebbee0fe5fbb",3,92,"m.tree_get_parent.3.fold.pred_inst.46",26,103243569,"gradual",-47592502,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"27dffaffcf7ffb0c6eafebbee0fe5fbb",3,92,"m.tree_get_parent.3.fold.pred_inst.46",28,127269591,"gradual",-57591391,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"27dffaffcf7ffb0c6eafebbee0fe5fbb",3,92,"m.tree_get_parent.3.fold.pred_inst.46",30,154958483,"gradual",-71952233,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"27dffaffcf7ffb0c6eafebbee0fe5fbb",3,92,"m.tree_get_parent.3.fold.pred_inst.46",32,195711449,"gradual",-85716964,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"3b9ff3f1be7c965ebfff5dd7ff2b7f75",7,92,"m.create_tree.2.post.pred_inst.0",22,99930351,"gradual",-2442030,"create_tree","post",NA,"composite","min",NA,"pred_inst"
"3b9ff3f1be7c965ebfff5dd7ff2b7f75",7,92,"m.create_tree.2.post.pred_inst.0",28,181209567,"gradual",-1878711,"create_tree","post",NA,"composite","min",NA,"pred_inst"
"3b9ff3f1be7c965ebfff5dd7ff2b7f75",7,92,"m.create_tree.2.post.pred_inst.0",32,330630246,"gradual",-2868249,"create_tree","post",NA,"composite","min",NA,"pred_inst"
"377f785fbdf5f6fdefb0e9dafdff6aef",0,93,"m.tree_add_left.4.unfold.pred_inst.15",6,2763555,"gradual",-13192058,"tree_add_left","unfold",NA,"composite","min",NA,"pred_inst"
"377f785fbdf5f6fdefb0e9dafdff6aef",0,93,"m.tree_add_left.4.unfold.pred_inst.15",8,5289922,"gradual",-2717643,"tree_add_left","unfold",NA,"composite","min",NA,"pred_inst"
"377f785fbdf5f6fdefb0e9dafdff6aef",0,93,"m.tree_add_left.4.unfold.pred_inst.15",10,7692849,"gradual",-4328490,"tree_add_left","unfold",NA,"composite","min",NA,"pred_inst"
"377f785fbdf5f6fdefb0e9dafdff6aef",0,93,"m.tree_add_left.4.unfold.pred_inst.15",20,51356677,"gradual",-1910821,"tree_add_left","unfold",NA,"composite","min",NA,"pred_inst"
"377f785fbdf5f6fdefb0e9dafdff6aef",0,93,"m.tree_add_left.4.unfold.pred_inst.15",28,141915123,"gradual",-2756928,"tree_add_left","unfold",NA,"composite","min",NA,"pred_inst"
"377f785fbdf5f6fdefb0e9dafdff6aef",0,93,"m.tree_add_left.4.unfold.pred_inst.15",30,177542662,"gradual",-1797874,"tree_add_left","unfold",NA,"composite","min",NA,"pred_inst"
"fc7bbcfabef7fbffd0d9fba775edffb",1,93,"m.tree_get_right.3.fold.pred_inst.50",16,19646707,"gradual",-1758500,"tree_get_right","fold",NA,"composite","min",NA,"pred_inst"
"fc7bbcfabef7fbffd0d9fba775edffb",1,93,"m.tree_get_right.3.fold.pred_inst.50",20,34625422,"gradual",-2620955,"tree_get_right","fold",NA,"composite","min",NA,"pred_inst"
"fc7bbcfabef7fbffd0d9fba775edffb",1,93,"m.tree_get_right.3.fold.pred_inst.50",22,43710714,"gradual",-2615946,"tree_get_right","fold",NA,"composite","min",NA,"pred_inst"
"fc7bbcfabef7fbffd0d9fba775edffb",1,93,"m.tree_get_right.3.fold.pred_inst.50",24,54567308,"gradual",-2910789,"tree_get_right","fold",NA,"composite","min",NA,"pred_inst"
"fc7bbcfabef7fbffd0d9fba775edffb",1,93,"m.tree_get_right.3.fold.pred_inst.50",26,67664804,"gradual",-4530977,"tree_get_right","fold",NA,"composite","min",NA,"pred_inst"
"fc7bbcfabef7fbffd0d9fba775edffb",1,93,"m.tree_get_right.3.fold.pred_inst.50",28,80363735,"gradual",-6582872,"tree_get_right","fold",NA,"composite","min",NA,"pred_inst"
"fc7bbcfabef7fbffd0d9fba775edffb",1,93,"m.tree_get_right.3.fold.pred_inst.50",30,97327544,"gradual",-7152694,"tree_get_right","fold",NA,"composite","min",NA,"pred_inst"
"fc7bbcfabef7fbffd0d9fba775edffb",1,93,"m.tree_get_right.3.fold.pred_inst.50",32,124341024,"gradual",-4253269,"tree_get_right","fold",NA,"composite","min",NA,"pred_inst"
"27dffaffcf7ffb0c6eefebbee0fe5fbb",3,93,"p.context.6.pred.default.71",32,191523912,"gradual",-4187537,"context","pred",NA,"composite","min",NA,"default"
"3b9ff3f1be7c965ebfff5dd7ff2b7f7d",7,93,"p.tree.6.pred.acc.122",26,165613455,"gradual",-1954023,"tree","pred",NA,"composite","min",NA,"acc"
"3b9ff3f1be7c965ebfff5dd7ff2b7f7d",7,93,"p.tree.6.pred.acc.122",28,178997178,"gradual",-2212389,"tree","pred",NA,"composite","min",NA,"acc"
"3b9ff3f1be7c965ebfff5dd7ff2b7f7d",7,93,"p.tree.6.pred.acc.122",30,272793338,"gradual",-3990392,"tree","pred",NA,"composite","min",NA,"acc"
"fc7bbcfabef7fbffd0d9fba777edffb",1,94,"p.subtreeHelper.6.pred.acc.104",32,122525811,"gradual",-1815213,"subtreeHelper","pred",NA,"composite","min",NA,"acc"
"377f785fbdf5f6ffefb8e9dafdff6aef",0,95,"m.tree_has_left.4.unfold.pred_inst.60",22,71762089,"gradual",-1941250,"tree_has_left","unfold",NA,"composite","min",NA,"pred_inst"
"377f785fbdf5f6ffefb8e9dafdff6aef",0,95,"m.tree_has_left.4.unfold.pred_inst.60",26,123055222,"gradual",-1791627,"tree_has_left","unfold",NA,"composite","min",NA,"pred_inst"
"3b9ff3f1bf7c965ebfff5dd7ff3b7f7d",7,95,"m.tree_get_left.3.fold.pred_inst.37",12,16755829,"gradual",-2809386,"tree_get_left","fold",NA,"composite","min",NA,"pred_inst"
"3b9ff3f1bf7c965ebfff5dd7ff3b7f7d",7,95,"m.tree_get_left.3.fold.pred_inst.37",14,23023659,"gradual",-3714697,"tree_get_left","fold",NA,"composite","min",NA,"pred_inst"
"3b9ff3f1bf7c965ebfff5dd7ff3b7f7d",7,95,"m.tree_get_left.3.fold.pred_inst.37",16,24378911,"gradual",-3750196,"tree_get_left","fold",NA,"composite","min",NA,"pred_inst"
"3b9ff3f1bf7c965ebfff5dd7ff3b7f7d",7,95,"m.tree_get_left.3.fold.pred_inst.37",18,40496671,"gradual",-7267315,"tree_get_left","fold",NA,"composite","min",NA,"pred_inst"
"3b9ff3f1bf7c965ebfff5dd7ff3b7f7d",7,95,"m.tree_get_left.3.fold.pred_inst.37",20,63114907,"gradual",-11495844,"tree_get_left","fold",NA,"composite","min",NA,"pred_inst"
"3b9ff3f1bf7c965ebfff5dd7ff3b7f7d",7,95,"m.tree_get_left.3.fold.pred_inst.37",22,84833348,"gradual",-15775647,"tree_get_left","fold",NA,"composite","min",NA,"pred_inst"
"3b9ff3f1bf7c965ebfff5dd7ff3b7f7d",7,95,"m.tree_get_left.3.fold.pred_inst.37",24,104446341,"gradual",-16485307,"tree_get_left","fold",NA,"composite","min",NA,"pred_inst"
"3b9ff3f1bf7c965ebfff5dd7ff3b7f7d",7,95,"m.tree_get_left.3.fold.pred_inst.37",26,141020032,"gradual",-24786494,"tree_get_left","fold",NA,"composite","min",NA,"pred_inst"
"3b9ff3f1bf7c965ebfff5dd7ff3b7f7d",7,95,"m.tree_get_left.3.fold.pred_inst.37",28,152612947,"gradual",-28742283,"tree_get_left","fold",NA,"composite","min",NA,"pred_inst"
"3b9ff3f1bf7c965ebfff5dd7ff3b7f7d",7,95,"m.tree_get_left.3.fold.pred_inst.37",30,235191462,"gradual",-39366519,"tree_get_left","fold",NA,"composite","min",NA,"pred_inst"
"3b9ff3f1bf7c965ebfff5dd7ff3b7f7d",7,95,"m.tree_get_left.3.fold.pred_inst.37",32,271862058,"gradual",-59159390,"tree_get_left","fold",NA,"composite","min",NA,"pred_inst"
"377f7c5fbdf5f6ffefb8e9dafdff6aef",0,96,"m.tree_add_left.4.unfold.pred_inst.19",28,147759981,"gradual",-3817975,"tree_add_left","unfold",NA,"composite","min",NA,"pred_inst"
"1bddb8daefb6c6dffefd7bffdbbbff7d",4,96,"m.tree_get_total.1.pre.pred_inst.54",24,108490463,"gradual",-1947797,"tree_get_total","pre",NA,"composite","min",NA,"pred_inst"
"3b9ff3f1bf7c965ebfff5fd7ff3b7f7d",7,96,"p.context.6.pred.acc.84",32,268568785,"gradual",-3293273,"context","pred",NA,"composite","min",NA,"acc"
"377f7c7fbdf5f6ffefb8e9dafdff6aef",0,97,"m.tree_add_right.4.unfold.pred_inst.24",30,184584236,"gradual",-3397294,"tree_add_right","unfold",NA,"composite","min",NA,"pred_inst"
"fd7bbcfabefffbffd2d9fba777edffb",1,97,"m.main.5.inv.default.9",24,72733770,"gradual",-1808189,"main","inv",NA,"composite","min",NA,"default"
"31fbbdbeeed59de67f9fffef79edffef",2,97,"m.tree_has_parent.3.fold.pred_inst.65",16,5764561,"gradual",-1773327,"tree_has_parent","fold",NA,"composite","min",NA,"pred_inst"
"31fbbdbeeed59de67f9fffef79edffef",2,97,"m.tree_has_parent.3.fold.pred_inst.65",18,5830990,"gradual",-1718054,"tree_has_parent","fold",NA,"composite","min",NA,"pred_inst"
"31fbbdbeeed59de67f9fffef79edffef",2,97,"m.tree_has_parent.3.fold.pred_inst.65",20,7418328,"gradual",-2322464,"tree_has_parent","fold",NA,"composite","min",NA,"pred_inst"
"31fbbdbeeed59de67f9fffef79edffef",2,97,"m.tree_has_parent.3.fold.pred_inst.65",22,8148591,"gradual",-2434141,"tree_has_parent","fold",NA,"composite","min",NA,"pred_inst"
"31fbbdbeeed59de67f9fffef79edffef",2,97,"m.tree_has_parent.3.fold.pred_inst.65",24,10904793,"gradual",-3535646,"tree_has_parent","fold",NA,"composite","min",NA,"pred_inst"
"31fbbdbeeed59de67f9fffef79edffef",2,97,"m.tree_has_parent.3.fold.pred_inst.65",26,10983939,"gradual",-3472370,"tree_has_parent","fold",NA,"composite","min",NA,"pred_inst"
"31fbbdbeeed59de67f9fffef79edffef",2,97,"m.tree_has_parent.3.fold.pred_inst.65",28,12900800,"gradual",-4388178,"tree_has_parent","fold",NA,"composite","min",NA,"pred_inst"
"31fbbdbeeed59de67f9fffef79edffef",2,97,"m.tree_has_parent.3.fold.pred_inst.65",30,15398125,"gradual",-5506032,"tree_has_parent","fold",NA,"composite","min",NA,"pred_inst"
"31fbbdbeeed59de67f9fffef79edffef",2,97,"m.tree_has_parent.3.fold.pred_inst.65",32,14876737,"gradual",-4084765,"tree_has_parent","fold",NA,"composite","min",NA,"pred_inst"
"1bddb8faefb6c6dffefd7bffdbbbff7d",4,97,"m.tree_add_right.4.unfold.pred_inst.24",32,263349988,"gradual",-2146797,"tree_add_right","unfold",NA,"composite","min",NA,"pred_inst"
"3b9ff3f1bf7c965ebfff5fd7ff3b7f7f",7,97,"p.tree.6.pred.acc.124",22,83444529,"gradual",-1713452,"tree","pred",NA,"composite","min",NA,"acc"
"3b9ff3f1bf7c965ebfff5fd7ff3b7f7f",7,97,"p.tree.6.pred.acc.124",26,137866370,"gradual",-2956968,"tree","pred",NA,"composite","min",NA,"acc"
"3b9ff3f1bf7c965ebfff5fd7ff3b7f7f",7,97,"p.tree.6.pred.acc.124",28,153300894,"gradual",-3208988,"tree","pred",NA,"composite","min",NA,"acc"
"3b9ff3f1bf7c965ebfff5fd7ff3b7f7f",7,97,"p.tree.6.pred.acc.124",30,232986732,"gradual",-1748065,"tree","pred",NA,"composite","min",NA,"acc"
"377f7c7fbdf5f7ffefb8e9dafdff6aef",0,98,"m.tree_get_right.3.fold.pred_inst.53",26,121839357,"gradual",-2308330,"tree_get_right","fold",NA,"composite","min",NA,"pred_inst"
"377f7c7fbdf5f7ffefb8e9dafdff6aef",0,98,"m.tree_get_right.3.fold.pred_inst.53",28,148190528,"gradual",-2063564,"tree_get_right","fold",NA,"composite","min",NA,"pred_inst"
"1bddb8faefb6c6dffefd7bffdbfbff7d",4,98,"p.subtreeHelper.6.pred.acc.103",18,44000624,"gradual",-2367820,"subtreeHelper","pred",NA,"composite","min",NA,"acc"
"1bddb8faefb6c6dffefd7bffdbfbff7d",4,98,"p.subtreeHelper.6.pred.acc.103",20,61434691,"gradual",-2577747,"subtreeHelper","pred",NA,"composite","min",NA,"acc"
"1bddb8faefb6c6dffefd7bffdbfbff7d",4,98,"p.subtreeHelper.6.pred.acc.103",22,81641148,"gradual",-4214141,"subtreeHelper","pred",NA,"composite","min",NA,"acc"
"1bddb8faefb6c6dffefd7bffdbfbff7d",4,98,"p.subtreeHelper.6.pred.acc.103",30,217068060,"gradual",-1924927,"subtreeHelper","pred",NA,"composite","min",NA,"acc"
"3f9ff3f1bf7c965ebfff5fd7ff3b7f7f",7,98,"m.create_tree.3.fold.pred_inst.3",30,230905199,"gradual",-2081533,"create_tree","fold",NA,"composite","min",NA,"pred_inst"
"377f7e7fbdf5f7ffefb8e9dafdff6aef",0,99,"m.tree_add_left.3.fold.pred_inst.20",16,25492339,"gradual",-1826317,"tree_add_left","fold",NA,"composite","min",NA,"pred_inst"
"377f7e7fbdf5f7ffefb8e9dafdff6aef",0,99,"m.tree_add_left.3.fold.pred_inst.20",18,36681235,"gradual",-2179728,"tree_add_left","fold",NA,"composite","min",NA,"pred_inst"
"377f7e7fbdf5f7ffefb8e9dafdff6aef",0,99,"m.tree_add_left.3.fold.pred_inst.20",20,49885307,"gradual",-3831312,"tree_add_left","fold",NA,"composite","min",NA,"pred_inst"
"377f7e7fbdf5f7ffefb8e9dafdff6aef",0,99,"m.tree_add_left.3.fold.pred_inst.20",22,67597484,"gradual",-3391062,"tree_add_left","fold",NA,"composite","min",NA,"pred_inst"
"377f7e7fbdf5f7ffefb8e9dafdff6aef",0,99,"m.tree_add_left.3.fold.pred_inst.20",24,84519904,"gradual",-6856073,"tree_add_left","fold",NA,"composite","min",NA,"pred_inst"
"377f7e7fbdf5f7ffefb8e9dafdff6aef",0,99,"m.tree_add_left.3.fold.pred_inst.20",26,113863106,"gradual",-7976251,"tree_add_left","fold",NA,"composite","min",NA,"pred_inst"
"377f7e7fbdf5f7ffefb8e9dafdff6aef",0,99,"m.tree_add_left.3.fold.pred_inst.20",28,137133965,"gradual",-11056563,"tree_add_left","fold",NA,"composite","min",NA,"pred_inst"
"377f7e7fbdf5f7ffefb8e9dafdff6aef",0,99,"m.tree_add_left.3.fold.pred_inst.20",30,174500677,"gradual",-12527944,"tree_add_left","fold",NA,"composite","min",NA,"pred_inst"
"377f7e7fbdf5f7ffefb8e9dafdff6aef",0,99,"m.tree_add_left.3.fold.pred_inst.20",32,210546426,"gradual",-19407373,"tree_add_left","fold",NA,"composite","min",NA,"pred_inst"
"27fffeffdf7ffb4c6eefebbee8fe7fbb",3,99,"p.subtreeHelper.6.pred.acc.98",30,154836559,"gradual",-2300467,"subtreeHelper","pred",NA,"composite","min",NA,"acc"
"37efbf985df77efbbfef4ef7f7eff3fb",5,99,"p.context.6.pred.acc.91",26,31295517,"gradual",-2458004,"context","pred",NA,"composite","min",NA,"acc"
"37efbf985df77efbbfef4ef7f7eff3fb",5,99,"p.context.6.pred.acc.91",28,32827934,"gradual",-1798688,"context","pred",NA,"composite","min",NA,"acc"
"37efbf985df77efbbfef4ef7f7eff3fb",5,99,"p.context.6.pred.acc.91",30,38003113,"gradual",-2287888,"context","pred",NA,"composite","min",NA,"acc"
"3fbfb7cf4f8f5ddff79f61fcbfff7fff",6,99,"m.tree_has_left.4.unfold.pred_inst.60",30,57443101,"gradual",-2453435,"tree_has_left","unfold",NA,"composite","min",NA,"pred_inst"
"377f7e7fbdf5f7ffffb8e9dafdff6aef",0,100,"m.tree_has_parent.3.fold.pred_inst.65",10,5583865,"gradual",-2149501,"tree_has_parent","fold",NA,"composite","min",NA,"pred_inst"
"377f7e7fbdf5f7ffffb8e9dafdff6aef",0,100,"m.tree_has_parent.3.fold.pred_inst.65",12,8756988,"gradual",-3076065,"tree_has_parent","fold",NA,"composite","min",NA,"pred_inst"
"377f7e7fbdf5f7ffffb8e9dafdff6aef",0,100,"m.tree_has_parent.3.fold.pred_inst.65",14,12886747,"gradual",-5008752,"tree_has_parent","fold",NA,"composite","min",NA,"pred_inst"
"377f7e7fbdf5f7ffffb8e9dafdff6aef",0,100,"m.tree_has_parent.3.fold.pred_inst.65",16,18722577,"gradual",-6769762,"tree_has_parent","fold",NA,"composite","min",NA,"pred_inst"
"377f7e7fbdf5f7ffffb8e9dafdff6aef",0,100,"m.tree_has_parent.3.fold.pred_inst.65",18,26008355,"gradual",-10672880,"tree_has_parent","fold",NA,"composite","min",NA,"pred_inst"
"377f7e7fbdf5f7ffffb8e9dafdff6aef",0,100,"m.tree_has_parent.3.fold.pred_inst.65",20,37940660,"gradual",-11944647,"tree_has_parent","fold",NA,"composite","min",NA,"pred_inst"
"377f7e7fbdf5f7ffffb8e9dafdff6aef",0,100,"m.tree_has_parent.3.fold.pred_inst.65",22,49591891,"gradual",-18005593,"tree_has_parent","fold",NA,"composite","min",NA,"pred_inst"
"377f7e7fbdf5f7ffffb8e9dafdff6aef",0,100,"m.tree_has_parent.3.fold.pred_inst.65",24,63169443,"gradual",-21350461,"tree_has_parent","fold",NA,"composite","min",NA,"pred_inst"
"377f7e7fbdf5f7ffffb8e9dafdff6aef",0,100,"m.tree_has_parent.3.fold.pred_inst.65",26,87101184,"gradual",-26761922,"tree_has_parent","fold",NA,"composite","min",NA,"pred_inst"
"377f7e7fbdf5f7ffffb8e9dafdff6aef",0,100,"m.tree_has_parent.3.fold.pred_inst.65",28,102832785,"gradual",-34301180,"tree_has_parent","fold",NA,"composite","min",NA,"pred_inst"
"377f7e7fbdf5f7ffffb8e9dafdff6aef",0,100,"m.tree_has_parent.3.fold.pred_inst.65",30,131192966,"gradual",-43307711,"tree_has_parent","fold",NA,"composite","min",NA,"pred_inst"
"377f7e7fbdf5f7ffffb8e9dafdff6aef",0,100,"m.tree_has_parent.3.fold.pred_inst.65",32,158651862,"gradual",-51894564,"tree_has_parent","fold",NA,"composite","min",NA,"pred_inst"
"fd7bbcfbbefffbffd3ddfba777edffb",1,100,"m.tree_get_left.4.unfold.pred_inst.33",30,138225462,"gradual",-2175858,"tree_get_left","unfold",NA,"composite","min",NA,"pred_inst"
"1bddb8faefb7c6fffefd7bffdbfbff7d",4,100,"m.tree_get_parent.3.fold.pred_inst.45",26,137758413,"gradual",-5114965,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"1bddb8faefb7c6fffefd7bffdbfbff7d",4,100,"m.tree_get_parent.3.fold.pred_inst.45",28,167338423,"gradual",-4957498,"tree_get_parent","fold",NA,"composite","min",NA,"pred_inst"
"3fffb7cf4f8f5ddff79f61fcbfff7fff",6,100,"m.fixup_ancestors.3.fold.pred_inst.7",10,2639286,"gradual",-1875743,"fixup_ancestors","fold",NA,"composite","min",NA,"pred_inst"
"3fffb7cf4f8f5ddff79f61fcbfff7fff",6,100,"m.fixup_ancestors.3.fold.pred_inst.7",12,2917692,"gradual",-2041434,"fixup_ancestors","fold",NA,"composite","min",NA,"pred_inst"
"3fffb7cf4f8f5ddff79f61fcbfff7fff",6,100,"m.fixup_ancestors.3.fold.pred_inst.7",14,4075443,"gradual",-4208048,"fixup_ancestors","fold",NA,"composite","min",NA,"pred_inst"
"3fffb7cf4f8f5ddff79f61fcbfff7fff",6,100,"m.fixup_ancestors.3.fold.pred_inst.7",16,5806273,"gradual",-8046825,"fixup_ancestors","fold",NA,"composite","min",NA,"pred_inst"
"3fffb7cf4f8f5ddff79f61fcbfff7fff",6,100,"m.fixup_ancestors.3.fold.pred_inst.7",18,7322477,"gradual",-11314169,"fixup_ancestors","fold",NA,"composite","min",NA,"pred_inst"
"3fffb7cf4f8f5ddff79f61fcbfff7fff",6,100,"m.fixup_ancestors.3.fold.pred_inst.7",20,8174760,"gradual",-14087877,"fixup_ancestors","fold",NA,"composite","min",NA,"pred_inst"
"3fffb7cf4f8f5ddff79f61fcbfff7fff",6,100,"m.fixup_ancestors.3.fold.pred_inst.7",22,9957471,"gradual",-19164142,"fixup_ancestors","fold",NA,"composite","min",NA,"pred_inst"
"3fffb7cf4f8f5ddff79f61fcbfff7fff",6,100,"m.fixup_ancestors.3.fold.pred_inst.7",24,11686664,"gradual",-23587044,"fixup_ancestors","fold",NA,"composite","min",NA,"pred_inst"
